Index,Lot,Date,Time,pH,Temp,Current,Voltage,Result
265,4,2021-09-15,오후 4:50:03.1,2.18,22.71,3.36,3.04,0
266,4,2021-09-15,오후 4:50:08.1,1.56,23.46,4.45,4.11,0
267,4,2021-09-15,오후 4:50:13.1,2.34,23.25,3.39,3.48,0
268,4,2021-09-15,오후 4:50:18.1,2.36,27.71,3.36,3.51,0
269,4,2021-09-15,오후 4:50:23.1,1.99,27.06,3.71,3.13,0
270,4,2021-09-15,오후 4:50:28.1,2.15,27.51,3.79,4.82,0
271,4,2021-09-15,오후 4:50:33.1,1.79,27.14,3.23,4.59,0
272,4,2021-09-15,오후 4:50:38.1,2.6,26.61,3.39,3.55,0
273,4,2021-09-15,오후 4:50:43.1,2.46,23.57,4.12,3.35,0
274,4,2021-09-15,오후 4:50:48.1,2.12,23.71,3.05,4.42,0
275,4,2021-09-15,오후 4:50:53.1,2.74,27.03,4.38,3.12,0
276,4,2021-09-15,오후 4:50:58.1,2.78,27.8,3.31,4.05,0
277,5,2021-09-15,오후 4:51:23.3,2.59,25.66,3.46,3.55,0
278,5,2021-09-15,오후 4:51:28.3,2.02,22.31,3.89,3.9,0
279,5,2021-09-15,오후 4:51:33.3,1.57,21.49,3.7,4.17,0
280,5,2021-09-15,오후 4:51:38.3,2.22,22.61,3.24,3.18,0
281,5,2021-09-15,오후 4:51:43.3,2.82,26.09,3.67,3.91,0
282,5,2021-09-15,오후 4:51:48.4,1.78,23.02,4.24,3.94,0
283,5,2021-09-15,오후 4:51:53.4,2.25,27.79,3.14,4.84,0
284,5,2021-09-15,오후 4:51:58.4,2.18,22.03,3.22,4.23,0
285,5,2021-09-15,오후 4:52:03.4,1.75,27.82,3.28,3.22,0
286,5,2021-09-15,오후 4:52:08.4,2.7,25.5,3.45,3.77,0
287,5,2021-09-15,오후 4:52:13.4,2.14,25.17,3.86,3.38,0
288,5,2021-09-15,오후 4:52:18.4,2.52,23.32,3.69,4.67,0
289,5,2021-09-15,오후 4:52:23.4,2.48,21.94,4.44,4.16,0
290,5,2021-09-15,오후 4:52:28.4,2.25,24.47,3.1,4.57,0
291,5,2021-09-15,오후 4:52:33.4,2.49,25.47,4.24,4.13,0
292,5,2021-09-15,오후 4:52:38.4,2.81,27.66,4.35,4.24,0
293,5,2021-09-15,오후 4:52:43.4,2.27,26.79,3.98,3.35,0
294,5,2021-09-15,오후 4:52:48.4,1.71,25.01,3.22,3.26,0
295,5,2021-09-15,오후 4:52:53.4,1.6,25.78,3.98,1.57,0
296,5,2021-09-15,오후 4:52:58.4,2.76,22.1,4.3,3.76,0
297,5,2021-09-15,오후 4:53:03.4,2.21,21.24,4.05,4.14,0
298,5,2021-09-15,오후 4:53:08.4,2.76,25.33,3.96,3.25,0
299,5,2021-09-15,오후 4:53:13.4,2.21,23.82,3.53,3.84,0
300,5,2021-09-15,오후 4:53:18.4,2.86,27.22,3.82,3.23,0
301,5,2021-09-15,오후 4:53:23.4,2.17,23.93,3.17,3.08,0
302,5,2021-09-15,오후 4:53:28.4,2.82,22.8,3.85,4.79,0
303,5,2021-09-15,오후 4:53:33.5,2.46,27.52,3.95,4.95,0
304,5,2021-09-15,오후 4:53:38.5,1.58,22.71,3.35,3.08,0
305,5,2021-09-15,오후 4:53:43.5,2.21,23.25,4.28,4.27,0
306,5,2021-09-15,오후 4:53:48.5,2.32,27.77,3.74,4.62,0
307,5,2021-09-15,오후 4:53:53.5,2.7,27.15,3.22,3.47,0
308,5,2021-09-15,오후 4:53:58.5,1.59,21.8,4.38,3.45,0
309,5,2021-09-15,오후 4:54:03.5,1.67,26.54,3.84,3.57,0
310,5,2021-09-15,오후 4:54:08.5,2.98,26.48,4.44,4.67,0
311,5,2021-09-15,오후 4:54:13.5,2.74,24.72,4.05,4.27,0
312,5,2021-09-15,오후 4:54:18.5,1.73,21.93,4.39,3.89,0
313,5,2021-09-15,오후 4:54:23.5,1.91,23.32,3.8,4.56,0
314,5,2021-09-15,오후 4:54:28.5,2.18,24.66,3.5,3.82,0
315,5,2021-09-15,오후 4:54:33.5,1.69,22.21,3.36,3.93,0
316,5,2021-09-15,오후 4:54:38.5,2.16,25.51,4.35,3.46,0
317,5,2021-09-15,오후 4:54:43.5,1.87,24.13,3.78,4.18,0
318,5,2021-09-15,오후 4:54:48.5,1.9,24.41,3.24,3.99,0
319,5,2021-09-15,오후 4:54:53.5,1.64,27.76,3.09,4.36,0
320,5,2021-09-15,오후 4:54:58.5,2.95,24.54,4.39,3.79,0
321,5,2021-09-15,오후 4:55:03.5,2.53,21.45,3.88,3.3,0
322,5,2021-09-15,오후 4:55:08.6,2.04,24.34,3.85,3.22,0
323,5,2021-09-15,오후 4:55:13.6,2.13,24.39,3.83,4.6,0
324,5,2021-09-15,오후 4:55:18.6,2.49,23.78,3.23,3.52,0
325,5,2021-09-15,오후 4:55:23.6,2.8,22.37,4.34,4.49,0
326,5,2021-09-15,오후 4:55:28.6,2.9,26.29,3.28,4.05,0
327,5,2021-09-15,오후 4:55:33.6,2.93,22.77,4.05,3.31,0
328,5,2021-09-15,오후 4:55:38.6,1.77,27.97,3.19,3.74,0
329,5,2021-09-15,오후 4:55:43.6,2.42,23.29,3.72,4.54,0
330,5,2021-09-15,오후 4:55:48.6,2.18,23.82,3.45,4.96,0
331,5,2021-09-15,오후 4:55:53.6,1.77,25.07,4.17,3.24,0
332,5,2021-09-15,오후 4:55:58.6,2.36,21.44,3.03,4.92,0
333,5,2021-09-15,오후 4:56:03.6,2.54,26.36,3.94,4.2,0
334,5,2021-09-15,오후 4:56:08.6,1.57,27.25,4.41,4.54,0
335,5,2021-09-15,오후 4:56:13.6,2.97,23,3.85,3.94,0
336,5,2021-09-15,오후 4:56:18.6,1.54,27.99,4.38,4.6,0
337,5,2021-09-15,오후 4:56:23.6,2.09,27.2,3.61,3.65,0
338,5,2021-09-15,오후 4:56:28.6,2.69,22.29,3.09,4.15,0
339,5,2021-09-15,오후 4:56:33.6,2.96,27.5,3.53,4.03,0
340,5,2021-09-15,오후 4:56:38.6,1.99,26.83,4.13,3.82,0
341,5,2021-09-15,오후 4:56:43.7,1.87,27.04,3.58,3.04,0
342,5,2021-09-15,오후 4:56:48.7,2.97,24.21,4.21,3.68,0
343,5,2021-09-15,오후 4:56:53.7,2.92,25.71,3.03,4.86,0
344,5,2021-09-15,오후 4:56:58.7,1.9,21.06,3.47,4.28,0
345,5,2021-09-15,오후 4:57:03.7,2.12,22.82,4.06,4.95,0
346,6,2021-09-15,오후 4:57:29.6,1.71,24.28,4.3,3.25,0
347,6,2021-09-15,오후 4:57:34.6,1.86,25.97,3.1,4.57,0
348,6,2021-09-15,오후 4:57:39.6,1.94,27.21,4.25,2.45,0
349,6,2021-09-15,오후 4:57:44.6,1.59,23.01,3.31,3.75,0
350,6,2021-09-15,오후 4:57:49.6,2.71,21.22,3.69,4.51,0
351,6,2021-09-15,오후 4:57:54.6,2.98,22.48,3.16,3.97,0
352,6,2021-09-15,오후 4:57:59.6,2.22,25.83,3.9,3.35,0
353,6,2021-09-15,오후 4:58:04.6,1.77,23.48,4.07,4.16,0
354,6,2021-09-15,오후 4:58:09.6,2.4,24.83,3.58,4.9,0
355,6,2021-09-15,오후 4:58:14.7,2.13,27.22,3.24,3.76,0
356,6,2021-09-15,오후 4:58:19.7,2.8,26.34,3.23,3.87,0
357,6,2021-09-15,오후 4:58:24.7,2.16,24.28,3.63,3.93,0
358,6,2021-09-15,오후 4:58:29.7,1.66,24.99,3.29,4.15,0
359,6,2021-09-15,오후 4:58:34.7,2.25,26.79,4.13,3.08,0
360,6,2021-09-15,오후 4:58:39.7,2.06,25.15,4.36,3.74,0
361,6,2021-09-15,오후 4:58:44.7,2.7,25.81,4.4,4.31,0
362,6,2021-09-15,오후 4:58:49.7,1.83,21.06,3.38,3.94,0
363,6,2021-09-15,오후 4:58:54.7,2.37,21.66,3.84,4.55,0
364,6,2021-09-15,오후 4:58:59.7,2.33,26.57,4.1,3.25,0
365,6,2021-09-15,오후 4:59:04.7,2.68,25.35,3.15,4.79,0
366,6,2021-09-15,오후 4:59:09.7,2.42,22.18,3.43,4.64,0
367,6,2021-09-15,오후 4:59:14.7,2.13,25.55,3.19,3.52,0
368,6,2021-09-15,오후 4:59:19.7,2.97,24.64,4.19,3.23,0
369,6,2021-09-15,오후 4:59:24.7,2.12,23.8,3.81,3.56,0
370,6,2021-09-15,오후 4:59:29.7,1.72,27.09,3.46,3.9,0
371,6,2021-09-15,오후 4:59:34.7,1.99,23.43,4.32,3.53,0
372,6,2021-09-15,오후 4:59:39.7,2.95,24.71,4.03,3.28,0
373,6,2021-09-15,오후 4:59:44.7,2.23,25.24,3.56,3.31,0
374,6,2021-09-15,오후 4:59:49.7,1.51,27.51,4.14,3.02,0
375,6,2021-09-15,오후 4:59:54.8,1.57,25.46,3.42,4.71,0
376,6,2021-09-15,오후 4:59:59.8,2.7,26.01,3.84,4.64,0
377,6,2021-09-15,오후 5:00:04.8,1.77,22.64,4.15,4.13,0
378,6,2021-09-15,오후 5:00:09.8,2.95,22.26,4.44,4.75,0
379,6,2021-09-15,오후 5:00:14.8,2.95,22.4,4.08,4.76,0
380,6,2021-09-15,오후 5:00:19.8,2.07,24.95,3.77,4.54,0
381,6,2021-09-15,오후 5:00:24.8,2.74,25.73,3.41,3.39,0
382,6,2021-09-15,오후 5:00:29.8,2.48,21.17,3.7,3.27,0
383,6,2021-09-15,오후 5:00:34.8,1.52,26.9,3.73,4.53,0
384,6,2021-09-15,오후 5:00:39.8,1.63,25.08,3.23,3.71,0
385,6,2021-09-15,오후 5:00:44.8,1.54,27.29,3.62,4.31,0
386,6,2021-09-15,오후 5:00:49.8,2.71,22,3.75,4.35,0
387,6,2021-09-15,오후 5:00:54.8,1.51,25.42,3.59,3.54,0
388,6,2021-09-15,오후 5:00:59.8,2.57,21.41,4.23,4.22,0
389,6,2021-09-15,오후 5:01:04.8,2.78,26.82,4.02,4.51,0
390,6,2021-09-15,오후 5:01:09.8,2.35,25.03,3.22,4.43,0
391,6,2021-09-15,오후 5:01:14.8,2.79,21.35,3.3,4.69,0
392,6,2021-09-15,오후 5:01:19.8,2.57,23.48,3.25,3.17,0
393,6,2021-09-15,오후 5:01:24.8,2.38,24.88,3.24,4.39,0
394,6,2021-09-15,오후 5:01:29.8,2.63,21.58,3.74,4.39,0
395,6,2021-09-15,오후 5:01:34.8,2.94,26.43,3.5,4.01,0
396,6,2021-09-15,오후 5:01:39.8,2.29,21.92,3.72,3.77,0
397,6,2021-09-15,오후 5:01:44.8,2.96,25.07,3.65,4.29,0
398,6,2021-09-15,오후 5:01:49.8,2.65,23.2,4.45,4.59,0
399,6,2021-09-15,오후 5:01:54.8,2.7,27.45,3.69,3.28,0
400,6,2021-09-15,오후 5:01:59.9,2.82,26.8,3.51,3.06,0
401,6,2021-09-15,오후 5:02:04.9,1.98,23.12,3.74,4.39,0
402,6,2021-09-15,오후 5:02:09.9,1.93,24.68,3.93,4.99,0
403,6,2021-09-15,오후 5:02:14.9,2.69,27.66,3.79,3.62,0
404,6,2021-09-15,오후 5:02:19.9,1.8,24.46,3.14,3.21,0
405,6,2021-09-15,오후 5:02:24.9,2.31,23.87,3.63,4.64,0
406,6,2021-09-15,오후 5:02:29.9,2.01,23.12,3.58,4.97,0
407,6,2021-09-15,오후 5:02:34.9,1.58,25.25,4.03,3.79,0
408,6,2021-09-15,오후 5:02:39.9,2.66,27.7,3.97,3.02,0
409,6,2021-09-15,오후 5:02:44.9,1.9,26.12,3.43,4.6,0
410,6,2021-09-15,오후 5:02:49.9,2.63,23.39,4,3.38,0
411,6,2021-09-15,오후 5:02:54.9,1.92,22.55,3.9,4.41,0
412,6,2021-09-15,오후 5:02:59.9,2.21,25.84,4.2,4.95,0
413,6,2021-09-15,오후 5:03:04.9,1.66,25.94,3.78,3.96,0
414,6,2021-09-15,오후 5:03:09.9,2.74,23.41,4.44,3.05,0
415,7,2021-09-15,오후 5:03:36.7,1.53,26.79,3.28,3.82,0
416,7,2021-09-15,오후 5:03:41.7,2.86,26.04,4.13,4.13,0
417,7,2021-09-15,오후 5:03:46.7,2.7,22.91,3.91,4.46,0
418,7,2021-09-15,오후 5:03:51.7,2.17,22.65,3.41,4.25,0
419,7,2021-09-15,오후 5:03:56.7,2.88,24.33,4.18,4.96,0
420,7,2021-09-15,오후 5:04:01.7,2.12,24.99,4.14,3.28,0
421,7,2021-09-15,오후 5:04:06.8,2.94,21.74,4.47,3.53,0
422,7,2021-09-15,오후 5:04:11.8,2.62,27.21,4.09,4.17,0
423,7,2021-09-15,오후 5:04:16.8,1.82,27.74,3.96,4.13,0
424,7,2021-09-15,오후 5:04:21.8,2.85,23.82,3.38,3.76,0
425,7,2021-09-15,오후 5:04:26.8,2.42,23.73,3.75,3.23,0
426,7,2021-09-15,오후 5:04:31.8,2.83,23.72,4.14,4.85,0
427,7,2021-09-15,오후 5:04:36.8,2.87,25.95,4,3.4,0
428,7,2021-09-15,오후 5:04:41.8,2.7,24.4,3.66,3.12,0
429,7,2021-09-15,오후 5:04:46.8,1.94,23.43,4.07,3.24,0
430,7,2021-09-15,오후 5:04:51.8,1.73,24.38,4.09,4.03,0
431,7,2021-09-15,오후 5:04:56.8,1.63,24.42,4.11,3.21,0
432,7,2021-09-15,오후 5:05:01.8,1.82,26.43,3.89,3.03,0
433,7,2021-09-15,오후 5:05:06.8,1.92,24,4.01,4.51,0
434,7,2021-09-15,오후 5:05:11.8,1.81,21.88,4.15,4.15,0
435,7,2021-09-15,오후 5:05:16.8,3.02,26.25,3.28,4.32,0
436,7,2021-09-15,오후 5:05:21.8,2.44,26.3,4.24,3.21,0
437,7,2021-09-15,오후 5:05:26.8,1.79,21.67,4.13,4.34,0
438,7,2021-09-15,오후 5:05:31.8,2.4,25.42,3.27,3.18,0
439,7,2021-09-15,오후 5:05:36.8,2.51,22.83,4,3.06,0
440,7,2021-09-15,오후 5:05:41.8,1.54,21.43,3.17,4.67,0
441,7,2021-09-15,오후 5:05:46.8,2.81,24.54,3.81,4.86,0
442,7,2021-09-15,오후 5:05:51.9,2.45,23.8,3.03,3.52,0
443,7,2021-09-15,오후 5:05:56.9,2.77,24.28,3.42,4.39,0
444,7,2021-09-15,오후 5:06:01.9,2.81,23.64,3.74,4.95,0
445,7,2021-09-15,오후 5:06:06.9,2.55,24.88,3.31,3.24,0
446,7,2021-09-15,오후 5:06:11.9,2.73,23.76,3.59,4.42,0
447,7,2021-09-15,오후 5:06:16.9,2.56,26.87,4.19,4.72,0
448,7,2021-09-15,오후 5:06:21.9,2.16,26.99,4.36,4.63,0
449,7,2021-09-15,오후 5:06:26.9,2.16,27.11,3.84,4.03,0
450,7,2021-09-15,오후 5:06:31.9,2.67,24.55,3.75,3.99,0
451,7,2021-09-15,오후 5:06:36.9,1.71,26.12,3.13,3.31,0
452,7,2021-09-15,오후 5:06:41.9,2.44,22.52,3.27,3.79,0
453,7,2021-09-15,오후 5:06:46.9,2.55,22.64,3.8,4.61,0
454,7,2021-09-15,오후 5:06:51.9,1.69,21.17,3.78,3.47,0
455,7,2021-09-15,오후 5:06:56.9,2.56,25.88,3.46,3.36,0
456,7,2021-09-15,오후 5:07:01.9,1.68,26.35,4.4,4.86,0
457,7,2021-09-15,오후 5:07:06.9,1.57,25.07,4.03,4.77,0
458,7,2021-09-15,오후 5:07:11.9,2.05,25.33,4.48,4.49,0
459,7,2021-09-15,오후 5:07:16.9,2.9,21.62,4.3,4.21,0
460,7,2021-09-15,오후 5:07:21.9,2.75,21.48,4.28,3.44,0
461,7,2021-09-15,오후 5:07:27.0,2.17,26.8,3.69,3.63,0
462,7,2021-09-15,오후 5:07:32.0,1.62,21.7,3.11,3.24,0
463,7,2021-09-15,오후 5:07:37.0,1.75,23.37,3.58,3.88,0
464,7,2021-09-15,오후 5:07:42.0,1.99,23.77,3.4,4.45,0
465,7,2021-09-15,오후 5:07:47.0,1.83,24.89,3.69,4.91,0
466,7,2021-09-15,오후 5:07:52.0,2.39,22.51,3.69,4.93,0
467,7,2021-09-15,오후 5:07:57.0,1.51,26.27,3.65,4.66,0
468,7,2021-09-15,오후 5:08:02.0,2.45,24.05,4.4,4.53,0
469,7,2021-09-15,오후 5:08:07.0,2.19,22.48,3.4,3.94,0
470,7,2021-09-15,오후 5:08:12.0,2.1,22.58,4.48,3.42,0
471,7,2021-09-15,오후 5:08:17.0,2.18,27.72,3.55,3.81,0
472,7,2021-09-15,오후 5:08:22.0,2.62,24.85,3.36,4.48,0
473,7,2021-09-15,오후 5:08:27.0,1.8,24.61,3.03,4.2,0
474,7,2021-09-15,오후 5:08:32.0,2.06,27.08,3.9,3.09,0
475,7,2021-09-15,오후 5:08:37.0,1.74,25.55,3.42,4.44,0
476,7,2021-09-15,오후 5:08:42.0,2.7,25.87,3.59,4.66,0
477,7,2021-09-15,오후 5:08:47.0,2.3,21.66,4.42,3.44,0
478,7,2021-09-15,오후 5:08:52.0,1.85,25.28,3.63,3.07,0
479,7,2021-09-15,오후 5:08:57.0,1.52,25.76,3.75,3.57,0
480,7,2021-09-15,오후 5:09:02.0,2.78,25.24,3.46,3.08,0
481,7,2021-09-15,오후 5:09:07.0,2.02,27.97,4.17,4.74,0
482,7,2021-09-15,오후 5:09:12.1,2.68,23.46,4.1,3.42,0
483,7,2021-09-15,오후 5:09:17.1,2.81,22.27,4.37,3.98,0
484,8,2021-09-15,오후 5:09:42.7,2.48,27.54,3.19,4.32,0
485,8,2021-09-15,오후 5:09:47.7,1.77,25.89,3.71,3.36,0
486,8,2021-09-15,오후 5:09:52.8,1.77,22.51,4.27,3.56,0
487,8,2021-09-15,오후 5:09:57.8,2.66,26.17,3.36,4.34,0
488,8,2021-09-15,오후 5:10:02.8,2.64,21.97,3.53,4.62,0
489,8,2021-09-15,오후 5:10:07.8,3.82,21.02,3.66,4.11,0
490,8,2021-09-15,오후 5:10:12.8,1.52,23.02,3.83,4.32,0
491,8,2021-09-15,오후 5:10:17.8,2.61,26.08,3.76,4.43,0
492,8,2021-09-15,오후 5:10:22.8,2.33,22.53,3.31,4.33,0
493,8,2021-09-15,오후 5:10:27.8,2.76,23.75,3.16,3.72,0
494,8,2021-09-15,오후 5:10:32.8,1.84,23.59,3.56,3.72,0
495,8,2021-09-15,오후 5:10:37.8,2.22,22.63,4.12,4.79,0
496,8,2021-09-15,오후 5:10:42.8,2.75,22.89,4.47,4.91,0
497,8,2021-09-15,오후 5:10:47.8,2.98,24.25,4.13,4.68,0
498,8,2021-09-15,오후 5:10:52.8,5.48,24.39,3.27,3.41,0
499,8,2021-09-15,오후 5:10:57.8,2.32,22.98,3.49,3.68,0
500,8,2021-09-15,오후 5:11:02.8,1.58,27.53,3.25,3.27,0
501,8,2021-09-15,오후 5:11:07.9,2.03,26.71,3.23,4.76,0
502,8,2021-09-15,오후 5:11:12.9,1.89,23.65,3.66,3.87,0
503,8,2021-09-15,오후 5:11:17.9,3.19,27.54,3.22,3.21,0
504,8,2021-09-15,오후 5:11:22.9,2.38,22.99,3.92,4.68,0
505,8,2021-09-15,오후 5:11:27.9,2.31,25.47,3.33,4.29,0
506,8,2021-09-15,오후 5:11:32.9,1.84,27.77,3.33,3.3,0
507,8,2021-09-15,오후 5:11:37.9,2.9,21.24,4.41,3.82,0
508,8,2021-09-15,오후 5:11:42.9,2.95,22.81,3.43,3.41,0
509,8,2021-09-15,오후 5:11:47.9,1.9,24.98,4.1,3.7,0
510,8,2021-09-15,오후 5:11:52.9,2.98,23.83,3.95,3.6,0
511,8,2021-09-15,오후 5:11:57.9,2.43,22.24,3.74,3.76,0
512,8,2021-09-15,오후 5:12:02.9,2.13,23.73,3.53,3.97,0
513,8,2021-09-15,오후 5:12:07.9,2.64,24.19,4.27,3.8,0
514,8,2021-09-15,오후 5:12:12.9,2.52,27.1,4.31,3.54,0
515,8,2021-09-15,오후 5:12:17.9,2.95,24.61,3.17,4.19,0
516,8,2021-09-15,오후 5:12:22.9,2.64,23.91,4.34,4.58,0
517,8,2021-09-15,오후 5:12:27.9,2.32,25.13,3.41,3.37,0
518,8,2021-09-15,오후 5:12:32.9,2.25,25.59,4.12,4.58,0
519,8,2021-09-15,오후 5:12:37.9,2.25,22.89,3.4,4.55,0
520,8,2021-09-15,오후 5:12:43.0,1.51,25.25,4.16,4.13,0
521,8,2021-09-15,오후 5:12:48.0,2.5,25.65,3.94,4.25,0
522,8,2021-09-15,오후 5:12:53.0,2.7,24.53,3.7,3.92,0
523,8,2021-09-15,오후 5:12:58.0,2.39,25.56,4.11,4,0
524,8,2021-09-15,오후 5:13:03.0,1.73,23.02,3.26,4.58,0
525,8,2021-09-15,오후 5:13:08.0,2.99,22.43,3.68,4.68,0
526,8,2021-09-15,오후 5:13:13.0,2.37,25.3,4,4.54,0
527,8,2021-09-15,오후 5:13:18.0,1.55,24.31,3.85,4.3,0
528,8,2021-09-15,오후 5:13:23.0,2.72,21.11,3.7,3.29,0
529,8,2021-09-15,오후 5:13:28.0,1.73,21.73,3.63,3.21,0
530,8,2021-09-15,오후 5:13:33.0,1.72,21.83,3.71,4.44,0
531,8,2021-09-15,오후 5:13:38.0,2.41,26.03,4.37,3.65,0
532,8,2021-09-15,오후 5:13:43.0,1.85,21.31,3.71,4.19,0
533,8,2021-09-15,오후 5:13:48.0,2.31,25.3,3.16,4.1,0
534,8,2021-09-15,오후 5:13:53.0,1.69,24.99,3.66,4.53,0
535,8,2021-09-15,오후 5:13:58.0,2.54,21.67,3.23,3.53,0
536,8,2021-09-15,오후 5:14:03.1,2.61,24.76,3.25,3.87,0
537,8,2021-09-15,오후 5:14:08.1,2.13,24.17,3.5,3.89,0
538,8,2021-09-15,오후 5:14:13.1,2.59,24.02,3.31,3.74,0
539,8,2021-09-15,오후 5:14:18.1,2.76,24.47,4.41,3.35,0
540,8,2021-09-15,오후 5:14:23.1,2.14,23.25,3.58,4.08,0
541,8,2021-09-15,오후 5:14:28.1,2.49,22.25,3.65,3.83,0
542,8,2021-09-15,오후 5:14:33.1,2.49,23.51,3.49,3.78,0
543,8,2021-09-15,오후 5:14:38.1,2.79,21.47,3.08,3.88,0
544,8,2021-09-15,오후 5:14:43.1,2.65,26.75,3.2,4.61,0
545,8,2021-09-15,오후 5:14:48.1,2.29,21.48,4.47,4.8,0
546,8,2021-09-15,오후 5:14:53.1,1.9,26.24,3.66,3.83,0
547,8,2021-09-15,오후 5:14:58.1,2.19,24.68,3.15,4,0
548,8,2021-09-15,오후 5:15:03.1,2.6,22.92,3.27,4.57,0
549,8,2021-09-15,오후 5:15:08.1,2.2,24.03,3.45,3.27,0
550,8,2021-09-15,오후 5:15:13.1,1.58,24.48,3.7,4.24,0
551,8,2021-09-15,오후 5:15:18.1,2.18,23.58,4.35,4.67,0
552,8,2021-09-15,오후 5:15:23.1,2.34,25.01,3.79,3.17,0
553,9,2021-09-15,오후 5:15:49.2,2.85,24.78,3.67,4.04,0
554,9,2021-09-15,오후 5:15:54.2,2,21.74,4.31,4.65,0
555,9,2021-09-15,오후 5:15:59.2,2.74,26.89,4.32,3.31,0
556,9,2021-09-15,오후 5:16:04.2,1.93,23.6,3.69,3.19,0
557,9,2021-09-15,오후 5:16:09.2,2.52,27.5,3.4,4.57,0
558,9,2021-09-15,오후 5:16:14.2,2.85,27.79,3.6,4.86,0
559,9,2021-09-15,오후 5:16:19.2,2.97,23.09,3.51,3.81,0
560,9,2021-09-15,오후 5:16:24.2,2.17,24.31,3.53,3.24,0
561,9,2021-09-15,오후 5:16:29.3,2.15,23.69,3.26,3.24,0
562,9,2021-09-15,오후 5:16:34.3,2.35,27.06,3.96,3.24,0
563,9,2021-09-15,오후 5:16:39.3,1.82,27.18,3.91,3.39,0
564,9,2021-09-15,오후 5:16:44.3,2.08,25.04,3.91,4.93,0
565,9,2021-09-15,오후 5:16:49.3,2.34,25.65,4.48,3.19,0
566,9,2021-09-15,오후 5:16:54.3,2.15,25.58,3.01,4.77,0
567,9,2021-09-15,오후 5:16:59.3,1.79,23.69,4.05,4.35,0
568,9,2021-09-15,오후 5:17:04.3,2.68,26.35,4.21,4.01,0
569,9,2021-09-15,오후 5:17:09.3,1.59,26.46,4.46,3.32,0
570,9,2021-09-15,오후 5:17:14.3,1.85,27.35,4.24,4.47,0
571,9,2021-09-15,오후 5:17:19.3,1.69,23.11,3.1,4.5,0
572,9,2021-09-15,오후 5:17:24.3,2.58,22.19,3.11,4.52,0
573,9,2021-09-15,오후 5:17:29.3,2.23,22.34,3.36,4,0
574,9,2021-09-15,오후 5:17:34.3,2.69,22.63,3.14,4.76,0
575,9,2021-09-15,오후 5:17:39.3,1.63,21.5,4.41,4.33,0
576,9,2021-09-15,오후 5:17:44.3,1.77,25.95,3.43,3.7,0
577,9,2021-09-15,오후 5:17:49.3,2.85,22.29,3.02,3.69,0
578,9,2021-09-15,오후 5:17:54.3,2.62,22.89,3.77,4.88,0
579,9,2021-09-15,오후 5:17:59.3,2.72,24.57,4.19,4.82,0
580,9,2021-09-15,오후 5:18:04.3,2.49,27.33,3.35,4.92,0
581,9,2021-09-15,오후 5:18:09.3,2.73,23.18,4.31,3.9,0
582,9,2021-09-15,오후 5:18:14.3,2.31,24.61,3.87,3.98,0
583,9,2021-09-15,오후 5:18:19.3,2.85,23.45,3.76,4.17,0
584,9,2021-09-15,오후 5:18:24.3,2.61,26.06,3.66,4.3,0
585,9,2021-09-15,오후 5:18:29.3,2.94,26.67,3.95,3.49,0
586,9,2021-09-15,오후 5:18:34.4,2.51,21.39,3.05,3.31,0
587,9,2021-09-15,오후 5:18:39.4,2.81,26.53,3.22,4.8,0
588,9,2021-09-15,오후 5:18:44.4,1.95,21.4,3.53,3.99,0
589,9,2021-09-15,오후 5:18:49.4,1.84,25.29,4.06,4.99,0
590,9,2021-09-15,오후 5:18:54.4,1.64,22.48,4.01,4.49,0
591,9,2021-09-15,오후 5:18:59.4,2.66,21.8,3.77,4.56,0
592,9,2021-09-15,오후 5:19:04.4,2.61,21.46,3.75,3.77,0
593,9,2021-09-15,오후 5:19:09.4,2.14,27.22,4.26,4.48,0
594,9,2021-09-15,오후 5:19:14.4,2.52,25.35,4.35,3.1,0
595,9,2021-09-15,오후 5:19:19.4,2.69,25.05,3.82,4.56,0
596,9,2021-09-15,오후 5:19:24.4,2.34,26.16,3.54,3.23,0
597,9,2021-09-15,오후 5:19:29.4,2.72,25.97,3.18,2.3,0
598,9,2021-09-15,오후 5:19:34.4,2.04,23.06,3.4,3.28,0
599,9,2021-09-15,오후 5:19:39.4,2.83,25.87,3.58,3.41,0
600,9,2021-09-15,오후 5:19:44.4,2.26,21.5,4.16,4.71,0
601,9,2021-09-15,오후 5:19:49.4,2.72,25.97,3.18,2.3,0
602,9,2021-09-15,오후 5:19:54.4,2.13,27.35,4.39,3.15,0
603,9,2021-09-15,오후 5:19:59.4,2.98,22.23,3.45,3.3,0
604,9,2021-09-15,오후 5:20:04.4,1.57,23.23,4.18,3.12,0
605,9,2021-09-15,오후 5:20:09.4,2.6,24.69,4.23,4.26,0
606,9,2021-09-15,오후 5:20:14.5,2.93,21.38,3.41,3.28,0
607,9,2021-09-15,오후 5:20:19.5,2.01,25.11,4,3.86,0
608,9,2021-09-15,오후 5:20:24.5,1.58,21.91,4.33,4.98,0
609,9,2021-09-15,오후 5:20:29.5,1.99,26.25,4.06,3.17,0
610,9,2021-09-15,오후 5:20:34.5,1.84,24.07,3.39,3.08,0
611,9,2021-09-15,오후 5:20:39.5,2.37,27.25,3.99,3.61,0
612,9,2021-09-15,오후 5:20:44.5,2.72,25.97,3.18,2.3,0
613,9,2021-09-15,오후 5:20:49.5,2.31,25.25,3.64,3.92,0
